개방자치단체코드,관리번호,구분명,근거법령명,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,WGS84위도,WGS84경도,화장실소유구분명,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자,최종수정시점
3740000,202437400000101918,개방화장실,법제3조제17호-영제3조제2항제1호,녹색교통회관,경기도 수원시 팔달구 일월로22번길23,경기도 수원시 팔달구 화서동 717,8,5,1,0,0,0,5,1,0,녹색교통회관,,정시,16시간,,,,민간,수세식,N,N,,Y,Y,여자화장실,,2026-02-20,2026-02-23 15:43:30
3740000,202437400000101666,공중화장실,법제3조제3호,타임빌라스 수원,"경기도 수원시 권선구 세화로 134, 롯데몰 수원점 (서둔동)",경기도 수원시 권선구 서둔동 381 롯데몰 수원점,3,4,1,1,0,0,6,1,1,타임빌라스 수원,,정시,10:00~23:00,,,,공공기관-지방자치단체,수세식,N,N,,Y,Y,여자화장실,,2026-02-20,2026-02-21 08:06:57
3740000,202437400000101855,개방화장실,법제3조제17호-영제3조제2항제1호,시민상가,경기도 수원시 팔달구 팔달문로4번길 19(영동),경기도 수원시 팔달구 영동 10-18,2,2,0,0,0,0,4,0,0,시민상가,,정시,06:00~22:00,,,,민간,수세식,N,N,,N,N,,,2026-02-20,2026-02-20 15:54:19
3740000,202437400000101821,개방화장실,법제3조제17호-영제3조제2항제1호,화물자동차경기지부,경기도 수원시 장안구 경수대로 963(송죽동),경기도 수원시 장안구 송죽동 495-6,2,3,0,0,0,0,3,0,0,화물자동차경기지부,,정시,06:00~22:00,,,,민간,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-20 16:23:16
3740000,202437400000101433,공중화장실,법제3조제11호,우성충전소,경기도 수원시 권선구 서호동로 65 (서둔동),경기도 수원시 권선구 서둔동 9-28,1,2,0,0,0,0,1,0,0,우성충전소,,정시,00:00~24:00,,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,2026-02-21 10:24:05
3740000,202437400000101711,공중화장실,법제3조제3호,낙조,,경기도 수원시 팔달구 화서동 436-1,2,3,1,0,0,0,5,1,2,수원시 팔달구 녹지공원과,,상시,,,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2026-02-20,2026-02-21 07:36:13
3740000,202437400000101729,공중화장실,법제3조제3호,권선구보건소,경기도 수원시 권선구 호매실로 22-50(탑동),경기도 수원시 권선구 탑동 910,6,6,1,2,0,0,11,1,1,권선구보건소,,정시,평일 09:00~18:00,,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,2026-02-20 17:58:55
3740000,202437400000101750,공중화장실,법제3조제3호,광교역사2,,경기도 수원시 영통구 이의동 산13-77(광교역사공원),1,1,0,0,0,0,3,0,0,수원시 영통구 녹지공원과,,상시,,,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-20 17:39:27
3740000,202437400000101871,개방화장실,법제3조제17호-영제3조제2항제1호,블루테라스빌딩,경기도 수원시 권선구 호매실로90번길 116 (호매실동),경기도 수원시 권선구 호매실동 1395-3,3,2,1,0,0,0,3,1,0,블루테라스빌딩,,상시,,,,,민간,수세식,N,N,,N,Y,여자화장실,,2026-02-20,2026-02-20 15:42:55
3740000,202437400000101584,공중화장실,법제3조제3호,산아래,경기도 수원시 팔달구 팔달산로 131(화서1동),경기도 수원시 팔달구 화서동 산1-12,2,2,1,0,0,0,3,0,0,수원시 화성사업소,,상시,,,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,2026-02-21 08:53:22
3740000,202437400000101768,공중화장실,법제3조제3호,곡선지구대,"경기도 수원시 권선구 권중로 77, 곡선지구대 (권선동)",경기도 수원시 권선구 권선동 1268 곡선지구대,2,2,0,0,0,0,2,0,0,수원권선경찰서,,상시,,,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,2026-02-20 17:30:03
3740000,202437400000101287,공중화장실,법제3조제1호,황새말,"경기도 수원시 팔달구 일월로22번길 23, 녹색교통회관 (화서동)",경기도 수원시 팔달구 화서동 717 녹색교통회관,3,2,0,0,0,0,3,0,3,수원시 팔달구 녹지공원과,,상시,,,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2026-02-20,2026-02-23 15:23:17
3740000,202437400000101732,공중화장실,법제3조제3호,권선1동행정복지센터,경기도 수원시 권선구 경수대로352번길29(권선동),경기도 수원시 권선구 권선동 1034-5,4,3,1,0,0,0,10,1,0,권선1동행정복지센터,,정시,평일 09:00~18:00,,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,2026-02-20 17:56:12
3740000,202437400000101857,개방화장실,법제3조제17호-영제3조제2항제1호,송림빌딩,경기도 수원시 팔달구 중부대로 177(우만동),경기도 수원시 팔달구 우만동 146,2,1,1,0,0,0,2,1,0,송림빌딩,,상시,,,,,민간,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-20 15:53:19
3740000,202437400000101787,공중화장실,법제3조제3호,경기도장애인복지종합지원센터,경기도 수원시 권선구 서수원로 130(오목천동),경기도 수원시 권선구 오목천동 677 경기도장애인복지종합지원센터,7,14,4,4,0,0,13,4,0,경기도장애인복지종합지원센터,,정시,09:00~18:00,,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-20 17:08:15
3740000,202437400000101352,공중화장실,법제3조제3호,축구공(감동),경기도 수원시 팔달구 월드컵로310(우만동),경기도 수원시 팔달구 우만동 228,2,4,1,0,0,0,3,1,0,(재)월드컵경기장관리재단,,정시,06:00~23:00,,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,2026-02-23 14:40:30
3740000,202437400000101667,공중화장실,법제3조제3호,롯데마트 천천점,경기도 수원시 장안구 만석로19번길 25-10(천천점),경기도 수원시 장안구 천천동 525,9,12,1,0,0,1,15,1,0,롯데마트 천천점,,정시,10:00~23:.00,,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,2026-02-21 08:06:11
3740000,202437400000101279,공중화장실,법제3조제11호,월드컵주유소,경기도 수원시 영통구 광교로 66(이의동),경기도 수원시 영통구 이의동 1357,1,2,0,0,0,0,2,0,0,월드컵주유소,,상시,,,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,2026-02-23 15:30:53
3740000,202437400000101873,개방화장실,법제3조제17호-영제3조제2항제1호,베스토아빌딩,경기도 수원시 권선구 세권로304번길 62 (권선동),경기도 수원시 권선구 권선동 1296-7,2,2,0,0,0,0,2,0,0,베스토아빌딩,,정시,16시간,,,,민간,수세식,N,N,,N,N,,,2026-02-20,2026-02-23 16:04:09
3740000,202437400000101321,공중화장실,법제3조제3호,한림도서관,"경기도 수원시 권선구 동수원로25번길 32-110, 한림도서관 (권선동)",경기도 수원시 권선구 권선동 1355-4 한림도서관,5,5,2,2,0,2,12,2,0,한림도서관,,정시,"평일 7:00~23:00, 주말 7:00~21:00",,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-23 14:57:41
3740000,202437400000101488,공중화장실,법제3조제3호,신대호수,경기도 수원시 영통구 영통구 광교호수로 127(하동),경기도 수원시 영통구 하동 1008(광교호수공원),2,2,1,0,0,1,4,1,1,수원시 공원녹지사업소,,상시,,,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,2026-02-21 09:51:35
3740000,202437400000101402,공중화장실,법제3조제3호,장교둑,경기도 수원시 권선구 세지로82번길 15-5 (권선동),경기도 수원시 권선구 권선동 980-1,1,2,0,0,0,0,1,0,0,수원시 권선구 녹지공원과,,정시,09~18시,,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-23 13:50:55
3740000,202437400000101825,개방화장실,법제3조제17호-영제3조제2항제1호,필드스크린 골프존,경기도 수원시 권선구 서부로 1858(구운동),경기도 수원시 권선구 구운동 313-1,1,1,0,0,0,0,1,0,0,필드스크린 골프존,,상시,,,,,민간,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-20 16:20:29
3740000,202437400000101705,공중화장실,법제3조제3호,농수산물도매시장,"경기도 수원시 권선구 세권로 243, 수원시농수산물도매시장 (권선동)",경기도 수원시 권선구 권선동 1229 수원시농수산물도매시장,4,8,1,1,0,0,10,1,0,농수산물도매시장,,상시,,,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,2026-02-21 07:41:17
3740000,202437400000101535,공중화장실,법제3조제3호,수원병원장례식장지하외부,"경기도 수원시 장안구 수성로245번길 69, 경기도립수원의료원 (정자동)",경기도 수원시 장안구 정자동 886-9 경기도립수원의료원,2,3,0,0,0,0,3,0,0,수원병원장례식장지하외부,,정시,00:00~24:00,,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,2026-02-21 09:30:18
3740000,202437400000101350,공중화장실,법제3조제3호,축구공(함성),경기도 수원시 팔달구 월드컵로310(우만동),경기도 수원시 팔달구 우만동 228,2,4,1,0,0,0,3,1,0,(재)월드컵경기장관리재단,,정시,06:00~23:00,,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,2026-02-23 14:41:13
3740000,202437400000101513,공중화장실,법제3조제3호,수원시청역 화장실,경기도 수원시 권선구 효원로 지하270(인계동),경기도 수원시 인계동 1124번지,9,12,1,1,1,1,21,1,1,한국철도공사 수도권동부본부,,정시,20시간,,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,2026-02-21 09:38:49
3740000,202437400000101320,공중화장실,법제3조제3호,한미석유 동수원톨게이트,경기도 수원시 영통구 창룡대로 363(이의동),경기도 수원시 영통구 이의동 832-4,2,2,0,0,0,0,2,0,0,한미석유 동수원톨게이트,,상시,,,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,2026-02-23 14:58:53
3740000,202437400000101291,공중화장실,법제3조제16호-영제3조제1항제3호,화서문지구대,경기도 수원시 팔달구 수성로182번길 3(화서동),경기도 수원시 팔달구 화서동 647-1,1,1,1,0,0,0,1,0,0,수원중부경찰서,,상시,,,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-23 15:20:11
3740000,202437400000101860,개방화장실,법제3조제17호-영제3조제2항제1호,세창빌딩,경기도 수원시 장안구 천천로 233(이목동),경기도 수원시 장안구 이목동 403-11,3,1,2,0,0,0,2,0,0,세창빌딩,,정시,06:00~22:00,,,,민간,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-20 15:50:24
3740000,202437400000101609,공중화장실,법제3조제3호,버드내,경기도 수원시 권선구 권선로564번길 36(세류동),경기도 수원시 권선구 세류3동 483,2,3,1,1,0,0,3,0,0,수원시 권선구 환경위생과,,정시,07:00~21:00,,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,2026-02-21 08:46:15
3740000,202437400000101851,개방화장실,법제3조제17호-영제3조제2항제1호,에코스테이,경기도 수원시 권선구 호매실로 21-51,경기도 수원시 권선구 고색동 1176-1,1,2,2,0,0,0,2,0,0,에코스테이,,상시,,,,,민간,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-20 15:57:16
3740000,202437400000101356,공중화장실,법제3조제3호,청명역 화장실,경기도 수원시 영통구 봉영로 지하 1670(영통동),경기도 수원시 영통구 영통동 1055,8,12,1,0,1,1,21,1,1,한국철도공사 수도권동부본부,,정시,20시간,,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,2026-02-23 14:37:34
3740000,202437400000101592,공중화장실,법제3조제3호,북수원도서관 1층,경기도 수원시 장안구 만석로 65(정자동),경기도 수원시 장안구 정자동 869-1,3,5,0,0,0,0,8,0,0,수원시도서관사업소,,정시,평일 09:00~18:00(매주 월요일 휴무),,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-21 08:49:13
3740000,202437400000101424,공중화장실,법제3조제3호,율전,경기도 수원시 장안구 서부로2142(율전동),경기도 수원시 장안구 율전동 281-5,2,3,1,0,1,1,3,1,1,수원시 장안구 생활안전과,,상시,,,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2026-02-20,2026-02-21 10:28:52
3740000,202437400000101794,공중화장실,법제3조제3호,경기남부보훈지청 별관,경기도 수원시 장안구 조원로8(영화동),경기도 수원시 장안구 영화동 15-5,6,3,3,0,0,0,9,3,0,경기남부보훈지청,,정시,평일 09:00~18:00,,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,2026-02-20 17:02:20
3740000,202437400000101647,공중화장실,법제3조제3호,매탄권선역 화장실,경기도 수원시 영통구 권선로 841 지하(매탄동),경기도 수원시 매탄동 687-4,9,11,1,1,1,1,20,1,1,한국철도공사 수도권동부본부,,정시,20시간,,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-21 08:22:56
3740000,202437400000101529,공중화장실,법제3조제3호,수원시가족여성회관,경기도 수원시 팔달구 매산로 119(교동),경기도 수원시 팔달구 교동 74-1,4,5,0,2,1,0,20,1,1,수원시 여성정책과,,정시,09:00~22:00,,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-21 09:32:52
3740000,202437400000101741,공중화장실,법제3조제3호,교구정,"경기도 수원시 장안구 송정로 3, 교구정 공중화장실 (송죽동)",경기도 수원시 장안구 송죽동 417-32 교구정 공중화장실,3,2,0,0,0,0,3,0,0,수원시 장안구 녹지공원과,,상시,,,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,2026-02-20 17:45:37
3740000,202437400000101575,공중화장실,법제3조제3호,서수원도서관,경기도수원시 권선구 탑동로 57번길 35(탑동),경기도 수원시 권선구 탑동 746-1,16,16,4,4,0,0,28,4,2,서수원도서관,,정시,"평일 09:00 - 22:00, 주말 09:00 - 17:00",,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,2026-02-21 08:58:06
3740000,202437400000101587,공중화장실,법제3조제11호,비행장주유소,경기도 수원시 권선구 정조로 291(대황교동),경기도 수원시 권선구 대황교동 259-5,1,1,0,0,0,0,2,0,0,비행장주유소,,정시,06:00~22:00,,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,2026-02-21 08:50:59
3740000,202437400000101812,공중화장실,법제3조제11호,(주)DOTD 수원몬스터 주유소,경기도 수원시 권선구 매송고색로 789 (고색동),경기도 수원시 권선구 고색동 165-4,1,2,0,0,0,0,1,0,0,(주)DOTD 수원몬스터 주유소,,정시,06:00~22:00,,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,2026-02-20 16:32:23
3740000,202437400000101370,공중화장실,법제3조제3호,지혜샘도서관 3층,경기도 수원시 권선구 동탄원천로 818(권선동),경기도 수원시 권선구 권선동 1310,2,3,0,0,0,0,4,0,0,수원시도서관사업소,,정시,평일 09:00~18:00(매주 월요일 휴무),,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-23 14:26:10
3740000,202437400000101378,공중화장실,법제3조제3호,지동행정복지센터,경기도 수원시 팔달구 세지로 339(지동),경기도 수원시 팔달구 지동 143-1 지동행정복지센터,4,2,2,2,0,0,8,2,0,지동행정복지센터,,정시,평일 09:00~18:00,,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,N,Y,남자화장실,,2026-02-20,2026-02-23 14:04:26
3740000,202437400000101789,공중화장실,법제3조제3호,경기도수원교육지원청 3층,경기도 수원시 장안구 경수대로 792(영화동),경기도 수원시 장안구 영화동 107-12 경기도수원교육청,2,2,0,0,0,0,4,0,0,경기도수원교육지원청,,정시,9:00~18:00,,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,2026-02-20 17:06:54
3740000,202437400000101875,개방화장실,법제3조제17호-영제3조제2항제1호,밀레니엄플라자,경기도 수원시 영통구 봉영로 1590(영통동),경기도 수원시 영통구 영통동 995-5,3,4,0,0,0,0,3,0,0,밀레니엄플라자,,상시,,,,,민간,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-23 16:03:35
3740000,202437400000101854,개방화장실,법제3조제17호-영제3조제2항제1호,신일아파트상가,경기도 수원시 장안구 화산로 263(율전동),경기도 수원시 장안구 율전동 319,2,2,0,0,0,0,2,0,0,신일아파트상가,,정시,06:00~22:00,,,,민간,수세식,N,N,,N,N,,,2026-02-20,2026-02-20 15:54:52
3740000,202437400000101790,공중화장실,법제3조제3호,경기도수원교육지원청 2층,경기도 수원시 장안구 경수대로 792(영화동),경기도 수원시 장안구 영화동 107-12 경기도수원교육청,3,3,0,0,0,0,4,0,0,경기도수원교육지원청,,정시,9:00~18:00,,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,2026-02-20 17:06:36
3740000,202437400000101544,공중화장실,법제3조제3호,수원영통경찰서,경기도 수원시 영통구 매봉로 52(매탄동),경기도 수원시 영통구 매탄동 1196,19,22,1,2,0,0,17,0,0,수원영통경찰서,,상시,,,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,2026-02-21 09:26:09
